"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sym","KO","bnum"
"14891_nicotinamidase-pyrazinamidase",381.736496179014,0.863239810577555,0.15660447760278,5.51222943169686,3.54316624964897e-08,1.08773030142598e-07,pncA,K08281,b1768
"14892_hypothetical_protein",299.248530334758,-0.322032081699164,0.327152940562945,-0.984347202091567,0.324944828402935,0.375005516911505,yeaC,K09916,b1777
"14895_yeaD",654.134425366391,0.129090915994217,0.186379168104453,0.69262523975786,0.48854476661386,0.539187916218737,yeaD,NA,b1780
"14897_mipA_1",3405.27419710824,2.5973781555719,0.179548090536718,14.4661975953497,1.98126225508383e-47,2.1552687661825e-45,yeaF,K07274,b3584
"14898_PrkA_AAA_domain_protein",1102.40530511309,-3.88467717928882,0.357008079167939,-10.8812024320084,1.41681534231201e-27,2.74796278020515e-26,yeaG,K07180,b1783
"14899_hypothetical_protein",222.210926771908,-3.86363595736212,0.429829951050349,-8.98875461777568,2.50047610879033e-19,2.09939302825282e-18,yeaH,K09786,b1784
"14900_yeaI",13.1284176174519,-0.382962713197319,0.318924661266072,-1.20079366605589,0.229831249451141,0.274874658760399,yeaI,NA,b1785
"14901_yeaJ",386.494500589817,-0.246442266939757,0.278756088711036,-0.884078507771084,0.376653834234247,0.428552930083714,yeaJ,NA,b1786
"14904_ripA_1",80.9918271801944,-0.554833746248087,0.196055180128979,-2.82998768960391,0.00465497951904255,0.00755792261949672,yeaM,NA,b1790
"14905_yeaN",134.79988937579,1.80878534546962,0.393088769570491,4.6014678756811,4.1952386798964e-06,1.01808799001948e-05,yeaN,K03449,b1791
"14906_hypothetical_protein",128.850753936775,-1.59267967479417,0.310018784387209,-5.13736507270777,2.7861737426419e-07,7.73696637523866e-07,yeaO,NA,b1316
"14907_hypothetical_protein",121.795665776221,-0.405639805742335,0.226656879911454,-1.78966465037727,0.0735078384588724,0.0976721252385018,yoaF,K09712,b1793
"14908_yeaP",1419.80934122461,-0.782423448217335,0.148475979337269,-5.2696971706112,1.36649014664255e-07,3.94343523287159e-07,yeaP,NA,b1794
"14909_hypothetical_protein",1816.00938265913,-2.23247980278318,0.276561879185235,-8.0722614749371,6.9007893552454e-16,4.38217638751878e-15,yeaQ,NA,b1316
"14911_hypothetical_protein",237.067509403045,-1.70396429149152,0.434345382640177,-3.92306298074114,8.74302840896205e-05,0.000180935128860406,yoaG,NA,b1316
"14913_leuE",669.898753764936,0.594180547342892,0.201676506868442,2.94620606321037,0.00321698009416512,0.00534809581103066,yeaS,K11250,b1798
"14925_yabJ",302.891117448184,-0.274660073837415,0.145537344507235,-1.8872137235111,0.0591315851964856,0.0800580228147224,yoaB,NA,b1809
"14927_hypothetical_protein",175.380577353127,-0.577488704646655,0.225760374607698,-2.55797194547605,0.0105284585730084,0.0160232380472427,yoaH,K09917,b1811
"14928_pabB",336.993554979336,0.771929616505216,0.194268166291892,3.97352603485933,7.08164135797844e-05,0.000148146042455368,pabB,K01665,b1812
"14929_putative_NUDIX_hydrolase",62.3310268266014,-0.22101519751834,0.141842825330212,-1.55816973473148,0.119193017388652,0.152308952761189,yeaB,NA,b0005
"14930_sdaA",1463.58691155394,0.682035759606933,0.208193005596021,3.27597825707151,0.00105296666953466,0.0018926168154998,tdcG,K01752,b4471
"14932_corC_1",307.077947928121,-0.489494726022178,0.266284291305126,-1.83824109046403,0.066026887391328,0.0885786982590363,yoaE,NA,b1816
"14935_manX_1",2244.52928071747,-0.606659117526332,0.312062493043927,-1.94403086256488,0.0518917294960867,0.0708695999995681,manX,K02794,b1817
"14936_manY",1157.28168565173,-0.844280227417325,0.325396141143244,-2.59462274030368,0.00946947956890366,0.0145175477214442,manY,K02795,b1818
"14937_manZ_1",1223.529973571,-0.281262605640152,0.284995590541199,-0.986901604709187,0.323690877493237,0.373903312783047,manZ,K02796,b1819
"14939_mntP",166.138477438934,4.36916636148792,0.386209784188679,11.3129354572576,1.1323653758999e-29,2.69826492428719e-28,yebN,NA,b1821
"14940_rlmA",263.378945709675,1.57662242743967,0.195367063618869,8.07005233244135,7.02680432731701e-16,4.4509023865689e-15,rrmA,K00563,b1822
"14941_cspC",1033.49345129692,-1.48385870649725,0.265158121785787,-5.59612768601527,2.19192295940105e-08,6.81265993095831e-08,cspC,K03704,b3556
"14942_hypothetical_protein",1027.89156971285,1.39498569531417,0.254932548365965,5.47197956579328,4.45036158772469e-08,1.35459911100817e-07,yebO,NA,b1316
"14943_hypothetical_protein",70.3428471724991,-0.177880558688612,0.309728836132202,-0.57431061605348,0.565757626575736,0.613120446964214,yobH,NA,b1316
"14944_kdgR_1",1476.17155943317,-0.0823283951255817,0.17936894404701,-0.458989127482429,0.646241973766214,0.688334362862098,kdgR,NA,b1827
"14946_htpX",903.070200498658,0.308672981781992,0.336450122696232,0.917440538610478,0.358911838115708,0.410044483545891,htpX,K03799,b1829
"14947_prc",3097.35601880054,0.68477373079227,0.158847886165488,4.31087720033537,1.62608193879514e-05,3.66155584936021e-05,prc,K03797,b1830
"14948_proQ",6247.13407247296,1.25518877850917,0.160158633898325,7.83715962079207,4.60852068276559e-15,2.7130632348893e-14,proQ,K03607,b1831
"14950_yebS",226.281731545848,-0.336767271755169,0.189074683252504,-1.78113360266972,0.0748906274129183,0.0993511928881875,yebS,K03808,b1833
"14953_hypothetical_protein",146.269869330493,-1.74127109834058,0.304055301154668,-5.72682367887684,1.02328424816532e-08,3.31210503093095e-08,yebV,NA,b1316
"14955_pphA",127.710982370085,-0.695376302922818,0.230547356127139,-3.01619725597435,0.0025596668327989,0.00431846690199787,pphA,K07313,b1838
"14956_hypothetical_protein",316.672493393092,-0.262721450933333,0.170966728952851,-1.53668174236279,0.124371264233349,0.158118345077154,yebY,NA,b1316
"14958_pcoC",314.461043029985,-0.809852975506827,0.178079316580885,-4.54770936375975,5.42329589962168e-06,1.28983710464386e-05,yobA,NA,b1841
"14959_holE",180.522325504962,-0.194880009121445,0.168646338270237,-1.15555434597798,0.247863491161362,0.29475021620044,holE,NA,b1842
"14960_Carbon-nitrogen_hydrolase",256.8302340449,-1.23514157140758,0.17388069883328,-7.10338513529819,1.21737533501166e-12,5.81273490114344e-12,yobB,NA,b1843
"14961_exoX",314.916836356321,-1.53112801449739,0.151549482255295,-10.1031556935187,5.34925785551476e-24,7.35375997499887e-23,exoX,K10857,b1844
"14963_ptrB_2",266.301119185264,-0.340180023529263,0.19693614365509,-1.72736206374107,0.0841026592862762,0.110459240700401,ptrB,K01354,b1845
"14964_yebE",216.873283430272,0.608881046392504,0.330856679946584,1.84031661833397,0.0657217669713096,0.0882166636063394,yebE,NA,b1846
"14967_yebF",160.069726062666,-0.745059633996035,0.264902786467595,-2.81257756451413,0.00491461688968946,0.00795366847218825,yebF,NA,b1847
"14968_DNA_damage-inducible_protein_YebG",919.861609339829,0.846300941744889,0.156107510986952,5.42126984406038,5.91771520018215e-08,1.77348800495834e-07,yebG,K09918,b1848
"14969_purT",109.271430613008,1.74795872162594,0.221528867539702,7.89043315681048,3.01139476386531e-15,1.81554450582916e-14,purT,K08289,b1849
"14971_edd",2366.84291093364,0.929295172737135,0.174566851380517,5.32343434843468,1.01826213779265e-07,2.98324574795926e-07,edd,K01690,b1851
"14972_zwf",1469.36118403596,0.194021391959062,0.112668007108378,1.72206287249252,0.0850581297986179,0.111596979945539,zwf,K00036,b1852
"14973_hypothetical_protein",22.2536856489661,-0.0939357551745705,0.3062915687764,-0.306687368345897,0.759081345356666,0.791342302534324,NA,NA,b0026
"14974_ybbH",498.017892683695,-1.45472672139683,0.165726237645643,-8.77789022464471,1.66569733411991e-18,1.31469234383849e-17,yebK,NA,b1853
"14975_pykA",1868.26123559679,-1.88410151023568,0.164562857095625,-11.4491297944643,2.37517876831559e-30,5.88385869141149e-29,pykA,K00873,b1854
"14976_msbB",607.527327401411,0.999455190292012,0.127994178197171,7.80859883136547,5.78272405336303e-15,3.35693168944647e-14,msbB,K02560,b1855
"14978_znuA",571.323681317372,1.2482519216355,0.17004794305216,7.34058818490156,2.12657201220774e-13,1.07055999487802e-12,znuA,K09815,b1857
"14979_znuC",368.492717171565,0.313916027785241,0.1882625709656,1.66743727218408,0.0954274877092893,0.123966549454123,znuC,K09817,b1858
"14980_znuB",129.741393564585,0.00470095270979246,0.198158954679291,0.0237231404323902,0.981073447802712,0.9858015126114,znuB,K09816,b1859
"14981_ruvB",508.085376982193,-0.187402542124643,0.147767898046235,-1.26822229051405,0.204718578945311,0.246846209407792,ruvB,K03551,b1860
"14982_ruvA",684.052377603813,0.0577840139769154,0.118346434783918,0.488261552470253,0.625364590799451,0.669517418134457,ruvA,K03550,b1861
"14983_hypothetical_protein",18.6773973126727,-1.50184043553884,0.550914901840666,-2.72608424735114,0.00640906373882054,0.0101298025739286,yebB,NA,b1316
"14984_ruvC",373.811801745075,1.08037090203421,0.279854212282602,3.86047754372636,0.000113165641212522,0.000231135048419372,ruvC,K01159,b1863
"14985_yebC",3286.17509056462,1.26706631650004,0.19914892074154,6.362406142007,1.98617409729353e-10,7.70450789368745e-10,yebC,NA,b1864
"14986_nudB",697.587158707704,1.20917461797325,0.192246171244574,6.28972015486825,3.18038773701172e-10,1.20748560212493e-09,ntpA,K08310,b1865
"14987_aspS",3515.09099881932,0.569383616405997,0.146120703290239,3.89666627373831,9.75258593530334e-05,0.00020083102888995,aspS,K01876,b1866
"15003_yecN",443.02333324899,-0.818882929092973,0.143162726463091,-5.71994505360366,1.06558506997737e-08,3.44012109043016e-08,yecN,NA,b1869
"15004_cmoA",542.508169901595,0.607388795575272,0.187553472529026,3.23848333696552,0.0012016704023253,0.00213383913883457,yecO,NA,b1870
"15006_torZ",2170.61238744168,0.193170582852007,0.313404429081393,0.616362006810821,0.537655622876029,0.585639690220211,bisC,K08351,b3551
"15009_hypothetical_protein",234.171066154022,-0.19545391343531,0.499462202856623,-0.391328737825268,0.695554259435741,0.732956625425445,yecM,K09907,b1875
"15010_argS",2135.06253348131,1.68309556048972,0.56179945201272,2.99590103632143,0.00273635223553357,0.00459795385715581,argS,K01887,b1876
"15012_flhE",22.6100799132083,1.41178958102955,0.610400733367844,2.31288971957832,0.0207287031927654,0.0301180112591748,flhE,K03516,b1878
"15013_flhA_1",192.436981553622,0.965902730485124,0.5627349139996,1.71644358019309,0.0860808859814085,0.112702447266083,flhA,K02400,b1879
"15014_flhB_1",48.1772165498344,2.00743330279784,0.639385338201463,3.13962986458929,0.00169161418413006,0.00293713996439515,flhB,K02401,b1880
"15015_chemotaxis_regulator_CheZ",67.5846692365171,-1.3233163392795,0.507370770903871,-2.60818402471635,0.00910240047523336,0.0140124779258721,cheZ,K03414,b1881
"15016_cheY",113.652365557392,-2.01434400326934,0.442719636071186,-4.54993146711354,5.36633905468385e-06,1.27872193474467e-05,cheY,K03413,b1882
"15017_cheB",123.080783332878,-0.900888336685338,0.536291257960697,-1.67984900613719,0.0929866975050634,0.121110211950895,cheB,K03412,b1883
"15018_cheR",38.8490985426418,-0.622455128600049,0.533533574059483,-1.16666534003473,0.243345545104994,0.28992883516795,cheR,K00575,b1884
"15020_tar",275.912488528249,-1.04919853316855,0.463163802375702,-2.26528612077824,0.0234951271955644,0.0337455845254317,tsr,K05875,b1886
"15021_cheW",80.8558582110616,-1.44728384133277,0.573797173622839,-2.5222916874876,0.0116592983725271,0.0175944297515457,cheW,K03408,b1887
"15022_cheA",94.0856341238856,-0.725604032361853,0.492473649568968,-1.47338651112995,0.140646845364274,0.17665582685814,cheA,K03407,b1888
"15023_motB",67.2483631878597,0.446187326330758,0.562942093173425,0.792598975527846,0.428011505801752,0.480002145905865,motB,K02557,b1889
"15024_motA",53.1920828293776,0.28066096502619,0.589900144723928,0.475777074368305,0.634233204325243,0.678141656932375,motA,K02556,b1890
"15025_flhC",258.757472558479,-1.38400335428143,0.48351462231215,-2.86238159181861,0.00420470337066728,0.00688943538533695,flhC,K02402,b1891
"15026_flhD",426.387093096128,-1.35931661784634,0.439096140646204,-3.09571524779489,0.00196338811134066,0.00337621790692393,flhD,K02403,b1892
"15027_uspC",546.554634731281,-3.44606467766975,0.316027672924587,-10.9043130488515,1.0992036662512e-27,2.16551777398464e-26,yecG,NA,b1895
"15028_otsA",261.487263671011,-3.00561194746451,0.346605485831241,-8.67156484917238,4.26221766916904e-18,3.21206885790992e-17,otsA,K00697,b1896
"15029_otsB",155.61727644847,-2.66200847126303,0.44601541352536,-5.96842259378929,2.395582470778e-09,8.19938076865467e-09,otsB,K01087,b1897
"15030_rbsC_1",167.794617441574,-3.6413206489486,0.462888120124986,-7.86652430821815,3.64629902052485e-15,2.17721632560423e-14,araH,K10538,b4460
"15031_araG",258.757840346125,-3.30726927899785,0.454795247113656,-7.27199613449642,3.54213734537323e-13,1.74457236970941e-12,araG,K10539,b1900
"15032_araF",239.813986691989,-3.99132430754453,0.548611741806894,-7.27531695621169,3.45608023123578e-13,1.71569697193491e-12,araF,K10537,b1901
"15034_hypothetical_protein",826.068748739007,1.40004252327212,0.52672207484162,2.65802894950454,0.00785991411207967,0.0122286542045051,yecJ,NA,b1316
"15036_ftnA_2",2898.88929545047,0.44915241954065,0.595398772516973,0.75437243117233,0.450625620910935,0.502435518502299,ftn,K02217,b1905
"15037_hypothetical_protein",33.1693352690885,-1.73362793566699,0.483428726405562,-3.58610864637075,0.000335649163027386,0.000643027722736998,yecH,NA,b1316
"15038_tyrP",225.76336085815,1.80148805778276,0.245572842755834,7.33586025867658,2.20301791904919e-13,1.10459936542306e-12,tyrP,K03834,b1907
"15039_hypothetical_protein",569.582709763517,-1.27102347817008,0.159479190877733,-7.96983901896346,1.58881194645183e-15,9.69562802444507e-15,yecA,NA,b1316
"15040_pgsA",589.443629148828,-0.760551569616887,0.117800618279736,-6.45626127199804,1.07321262185908e-10,4.24198733000226e-10,pgsA,NA,NA
"15041_uvrC",672.129060440585,0.311769721460113,0.159356836534858,1.95642514145866,0.050415092875967,0.0690413587168415,uvrC,K03703,b1913
"15042_uvrY",1567.40043684633,-0.0697158765578261,0.111416124510491,-0.625725197893253,0.531495202701596,0.579433985690368,uvrY,K07689,b1914
"15043_hypothetical_protein",857.113880973026,1.15333362273685,0.184064565437089,6.26591880951164,3.70633420446341e-10,1.39237960654166e-09,yecF,NA,b1316
"15044_sdiA",314.574493479949,-0.334923517036928,0.217526177276556,-1.53969292905431,0.12363522122425,0.157422556490114,sdiA,K07782,b1916
"15045_artM_1",140.902060017285,-0.303692587197901,0.142481830846796,-2.13144781613908,0.0330522671855548,0.0465372945966562,yecC,K10010,b1917
"15046_yecS",175.307513175795,-0.134481643480632,0.193528253000001,-0.694894111820622,0.487121663026407,0.537854545848222,yecS,NA,b1918
"15047_dcyD",684.305870062411,-0.256267887744404,0.123064409907338,-2.08238830330689,0.0373070159670409,0.0521464547204114,yedO,K05396,b1919
"15049_fliZ",95.8188351583877,-0.298822850675764,0.649195782749633,-0.460296968366178,0.645303076935715,0.68762704365126,fliZ,K02425,b1921
"15053_fliS_1",77.0811728489137,-0.344015037816206,0.690615233162294,-0.498128366269851,0.618393568200665,0.662621288067693,fliS,K02422,b1925
"15054_fliT",39.7334117796773,-0.400432631027626,0.637441303662249,-0.62818745620506,0.529881146617456,0.578178207081062,fliT,K02423,b1926
"15055_Glucan_1-4-alpha-maltohexaosidase_precursor",638.725401479091,-2.42339883977158,0.392216600465488,-6.17872582877793,6.4621004649318e-10,2.37418140429653e-09,amyA,NA,b1927
"15056_lipoprotein",214.56665390481,-0.336305845515228,0.142211783323279,-2.36482405083642,0.0180386386309626,0.0263933765231979,yedD,NA,b0027
"15057_putative_inner_membrane_protein",204.195606531844,1.05312210410304,0.253139306044786,4.16024725894096,3.17903240144692e-05,6.88057012839116e-05,yedE,NA,b0005
"15058_tusA_1",12.6505285043555,0.136685955241831,0.302012438391132,0.452583860353497,0.650848422727461,0.692356612952427,yedF,NA,b1930
"15086_yedA",36.9022864861746,-2.20144552277723,0.505600295228988,-4.35412230481429,1.33601105962929e-05,3.0278076731816e-05,yedA,NA,b1959
"15087_vsr",80.6087585661229,0.600600630744935,0.187749472883785,3.19894709433726,0.00137930478202356,0.00242346949762847,vsr,K07458,b1960
"15088_dcm",948.97951721116,1.52040495060372,0.184838245812602,8.22559716426428,1.94220746700275e-16,1.29239443681938e-15,dcm,K00558,b1961
"15092_hchA",1434.17704920599,-3.03676097561705,0.297778985516537,-10.1980365415961,2.02321231029669e-24,2.89261554306418e-23,hchA,K05523,b1967
"15093_yedV",328.832829963793,-0.485811863228342,0.239456461641315,-2.02881083224242,0.0424775615625353,0.0589128930318533,yedV,K02484,b1968
"15095_hiuH",443.620382122339,1.93575431002427,0.53657696321736,3.60759861626806,0.000309044090302505,0.000593877353254122,yedX,NA,b1970
"15096_yedY",191.979729417603,0.855371627872326,0.491833961644046,1.73914714025255,0.0820088845803998,0.107935943829648,yedY,NA,b1971
"15097_yedZ",84.9639824610225,0.240461869399893,0.481156331853573,0.499758297835454,0.617245277637629,0.661957858829553,yedZ,NA,b1972
"15098_zinT",111.252233309921,1.39463274151096,0.281751808870205,4.9498626010718,7.42658923975433e-07,1.95799012411647e-06,yodA,NA,b1973
"15100_mtfA",960.306742667761,-2.54462760213892,0.16882292632219,-15.0727608955352,2.44671047715402e-51,4.0811130758929e-49,yeeI,K09933,b1976
"15103_yhjE_1",1114.71437943708,-1.83669034171937,0.309158255127229,-5.94093902154905,2.83394023762555e-09,9.62078490439502e-09,shiA,K08172,b1981
"15105_amn_2",1273.58860357944,-2.16946411096803,0.385209877284987,-5.63190156560553,1.7823340717446e-08,5.60226111495602e-08,amn,K01241,b1982
"15106_yeeN",3391.15977358919,1.2157432602195,0.110218046959557,11.0303466061743,2.72811590471537e-28,5.64111239140319e-27,yeeN,NA,b1983
"15129_hypothetical_protein",2082.07195651487,0.912166059615036,0.189122091293191,4.82315975557254,1.41301705949694e-06,3.63721057907545e-06,yeeX,K09802,b2007
"15133_sbcB",773.362052692991,-0.461083663557142,0.0915139909198879,-5.03839531991101,4.69451054556233e-07,1.2643342717973e-06,sbcB,K01141,b2011
"15136_plaP",4237.80889124216,2.98986376530227,0.276190986189254,10.8253488158862,2.61083135597675e-27,4.91150379898784e-26,yeeF,NA,b2014
"15138_NAD_dependent_epimerase-dehydratase_family_protein",877.591978531613,-1.05492923068879,0.109791832385081,-9.60844907833177,7.36499334879212e-22,7.90867526123515e-21,yeeZ,NA,b0219
"15139_yoeB",257.45206702659,-0.41914004199492,0.231149767265198,-1.81328342638581,0.0697881181937093,0.0931252649176857,yoeB,NA,b4539
"15141_hisG",549.177100133729,-0.25685039020146,0.269290925364847,-0.953802620171724,0.340183562866273,0.390789382135636,hisG,K00765,b2019
"15142_hisD",367.453925762067,-0.575532701833152,0.342745543840197,-1.6791836164659,0.0931162639712511,0.121215864961535,hisD,K00013,b2020
"15145_hisH",231.478710013247,-0.948738079023373,0.335159089861233,-2.8307096770557,0.00464448577027955,0.00754578142677885,hisH,K02501,b2023
"15146_hisA",221.471616560831,-1.10060655859911,0.302016222347858,-3.64419682506804,0.000268228102111373,0.000520237760839267,hisA,K01814,b2024
"15147_hisF",396.640621838793,-0.884131858481158,0.285701340511314,-3.09460171554968,0.00197077346291953,0.00338426575444383,hisF,K02500,b2025
"15151_gnd",4620.65919656048,0.464900584469061,0.201040067827855,2.31247725636037,0.0207513972536134,0.0301334857391415,gnd,K00033,b2029
"15158_galF",1840.83008281384,-0.0329650373309369,0.306676382437441,-0.107491281424847,0.914399241663954,0.927372072413139,galF,K00963,b2042
"15164_algC",444.497146798988,0.787913432948759,0.92575574143118,0.851102939670326,0.39471217260012,0.446662078627544,cpsG,K01840,b2048
"15165_manC1",1513.42385140065,0.715238192386568,0.974423766747311,0.734011440191036,0.462941765686019,0.514334057613863,cpsB,K00971,b2049
"15166_kanE",7.90315717873035,0.217634728716936,0.464029741237562,0.469010301228767,0.63906227286065,0.682650066509262,wcaI,K03208,b2050
"15168_fcl",15.3386659907678,0.31704908172373,0.494711004184287,0.640877358785463,0.521602367102897,0.570139415679968,fcl,K02377,b2052
"15169_gmd",27.5489380482103,0.966787008996656,0.535426445102115,1.80563925790455,0.070974706330339,0.0946370970190994,gmd,K01711,b2053
"15176_wzc",275.597976743106,1.61396206197602,0.911972794963424,1.76974803512724,0.0767691240004592,0.101573954653172,wzc,K00903,b2060
"15177_wzb",14.7183021142716,1.13931998577345,0.792262490454762,1.43805872359232,0.150417392888353,0.187422468628814,wzb,NA,b2061
"15178_Polysaccharide_biosynthesis-export_protein",21.2480455864006,0.732095631559545,0.697317703156663,1.04987386415897,0.293776109346469,0.344457368110203,wza,K01991,b2062
"15179_corC_2",695.165112003414,-0.130711113641614,0.202075736589311,-0.646842198117357,0.517734078482262,0.566653833929405,yegH,NA,b2063
"15181_dcd",609.29297568831,0.202479983340664,0.216782520602673,0.934023567849256,0.35029173601906,0.401272836770309,dcd,K01494,b2065
"15182_udk",820.791387251614,1.5711115253725,0.191810786672042,8.19094458988268,2.59183901712894e-16,1.69315436575891e-15,udk,K00876,b2066
"15183_yegE",243.572064402851,-1.06812648391237,0.285601019271925,-3.73992532181892,0.000184074934594278,0.000364940955907197,yegE,NA,b2067
"15186_hypothetical_protein",82.1021494740851,-1.31853006806486,0.212058567495018,-6.21776372273117,5.04290144422023e-10,1.877580269857e-09,yegI,NA,b1316
"15187_hypothetical_protein",14.2766207619999,-0.459349994697288,0.52538109643068,-0.874317705410429,0.381945259822748,0.433981398763177,yegK,NA,b1316
"15190_mdtA",104.30854065072,0.630901341579336,0.247005189882642,2.55420277557363,0.010643125391959,0.0161879025718429,yegM,K07799,b2074
"15191_mdtB",196.036104600424,0.393196531912087,0.276326316948075,1.42294275932456,0.154752749389645,0.191773838025206,mdtC,K07789,b2076
"15193_mdtD",52.128398060797,-0.217746619180133,0.255175259231165,-0.853321830008898,0.393480857432411,0.445671844860069,mdtD,NA,b2077
"15194_baeS",102.573128492203,-0.352772417352933,0.228430630169759,-1.54433062278368,0.122508257636922,0.156385541126316,baeS,K07642,b2078
"15195_baeR",420.951717851389,-0.380634557778901,0.147732323277387,-2.57651507357811,0.00998018539043631,0.0152537714397506,baeR,K07664,b2079
"15196_tryptophanyl-tRNA_synthetase",551.502912325561,-3.96707744771418,0.400245263863741,-9.91161621606277,3.70601847081959e-23,4.63622910699531e-22,yegP,K09946,b2080
"15199_yhbU_1",1351.99131948198,2.71206035772576,0.217422624515283,12.473680527829,1.03913244622948e-35,3.82339614774437e-34,yegQ,K08303,b3158
"15220_hypothetical_protein",31.9964525897463,0.169687736179902,0.662137589827311,0.256272621864222,0.797740336092125,0.826136722227855,yegR,NA,b1316
"15221_yegS",120.960741170597,-2.60225835882362,0.409640640522792,-6.35253952220796,2.11788987156368e-10,8.13972420683922e-10,yegS,NA,b2086
"15222_srlR_1",333.126394521563,-0.141453330561217,0.177259410557878,-0.798001810544384,0.424869439436266,0.476692079582752,gatR,K02436,b2707
"15223_gatD",30.7449331453171,-1.87667649343617,0.399604424860457,-4.69633561763364,2.64870207075139e-06,6.62043214887111e-06,gatD,K00094,b2091
"15225_gatB_1",8.35734282361164,-2.1174379514462,0.790706186934234,-2.67790740281929,0.00740836959926444,0.0115993371322651,gatB,K02774,b4565
"15226_PTS_system_galactitol-specific_transporter_subunit_IIA",11.517518052195,-2.50478363063058,0.652631595862704,-3.83797481842653,0.000124053200033282,0.000251524397474288,gatA,K02773,b4302
"15228_gatY",12.2639105712119,-1.92884905328593,0.577851842427999,-3.33796470247695,0.000843944695691167,0.0015379094163287,gatY,K08302,b3137
"15229_fbaB",975.811835702385,-3.85046054499023,0.331604536280271,-11.6116039550672,3.59802233608563e-31,9.57686370732579e-30,fbaB,K01623,b2097
"15230_yegT",58.4804380300017,-1.03846286265834,0.324969435181037,-3.19557087601122,0.00139554502087293,0.00245028325770111,yegT,NA,b2098
"15231_ADP-ribosylglycohydrolase",69.7097372733682,-0.836858107200568,0.294489529628903,-2.84172448594395,0.00448702497649074,0.00730418769757959,yegU,K05521,b2099
"15235_thiD",30.020986734447,0.687873278166935,0.359381352504197,1.91404833159478,0.0556139804980122,0.075705211755183,thiD,K00941,b2103
"15236_thiM",56.9758971184854,0.753397471489274,0.238391756298488,3.16033357523468,0.00157588604673332,0.00275147724279606,thiM,K00878,b2104
"15237_rcnR",125.462806615528,0.631279689907436,0.242052078456944,2.60803251073809,0.00910643049858837,0.0140124779258721,yohL,NA,b2105
"15238_rcnA",69.939279192773,0.0612214561491409,0.245309624400659,0.249568097047628,0.80292137285917,0.83047096936488,rncA,K08970,b2106
"15239_rcnB",469.873397323731,0.655973984919642,0.321826616510445,2.03828381888467,0.0415215571549025,0.0576509078810022,yohN,NA,b2107
"15240_hypothetical_protein",20.6302942978068,-1.034669583424,0.434523327691723,-2.38116003787501,0.0172582123640176,0.0253404033654766,yehA,NA,b1316
"15244_putative_fimbrial_protein",16.3433922337142,-2.8427508759288,0.44818719710803,-6.34277572914156,2.25661825436684e-10,8.61993720981044e-10,yehD,NA,b0005
"15245_hypothetical_protein",55.4854420906623,-3.20039909083382,0.414101646553087,-7.728535052863,1.08791229541229e-14,6.14060154580505e-14,yehE,NA,b1316
"15246_minD_1",1408.67827080366,0.642607094065773,0.231804499489125,2.77219422177748,0.00556798038924023,0.00892965407813146,mrp,K03593,b2113
"15247_metG",3099.42657636713,0.431911563106539,0.150810449031927,2.86393658979892,0.00418411762437673,0.00686019809711047,metG,K01874,b2114
"15255_yehR",29.05017040653,-1.26041058113874,0.232171362567014,-5.42879434915207,5.67360131064782e-08,1.71234625805077e-07,yehR,NA,b2123
"15256_hypothetical_protein",532.61636427207,1.02552038881265,0.161680432837115,6.34288497882615,2.25501795324123e-10,8.61993720981044e-10,yehS,NA,b1316
"15257_yehT",171.310419788238,-0.767239588420869,0.226903723790546,-3.38134419128839,0.000721321275246084,0.00133585923809453,yehT,NA,b2125
"15258_yehU",305.870094139184,-0.379326380831959,0.216757407622831,-1.75000423280576,0.0801175833400748,0.105613379092132,yehU,K02478,b2380
"15259_ycgE_1",74.4776001509525,-2.49647646457093,0.356349560962873,-7.00569535661933,2.45762148823254e-12,1.14081056837807e-11,mlrA,NA,b2127
"15260_hypothetical_protein",28.3745938841955,0.149958031756369,0.351793133816569,0.426267648062055,0.669912829046822,0.709319466049576,yohO,NA,b1316
"15261_yehW",20.8251285882722,-1.84328251367645,0.293262231949594,-6.28544119514602,3.26923897841482e-10,1.23933877636271e-09,yehW,K05846,b2130
"15263_yehY",31.8720746506506,-1.83982645534452,0.323009903474414,-5.69588249634039,1.22735389279491e-08,3.91688704052662e-08,yehY,K05846,b2130
"15264_osmF",107.847502227535,-2.15981197610175,0.346847506658671,-6.22697852698476,4.75516263359846e-10,1.77308746784849e-09,yehZ,K05845,b2131
"15266_dld",1069.05693787397,-1.42299505360611,0.153671793162766,-9.25996257555805,2.04503878349054e-20,1.92356655499749e-19,dld,K03777,b2133
"15267_pbpG_1",942.245885944267,0.458122125915461,0.13665078431648,3.3525027185681,0.000800844549235338,0.00147115496489487,pbpG,K07262,b2134
"15268_yohC",28.4903531302207,-2.9653480276698,0.509515794669468,-5.81993347152953,5.88710553271025e-09,1.95871516527141e-08,yohC,NA,b2135
"15269_yohD",129.99453114117,-1.10163117939663,0.218929672613214,-5.03189524858466,4.85654618426955e-07,1.30516418400026e-06,yohD,NA,b2136
"15271_mdtP_1",69.181484606261,0.0229165567024165,0.362930706320009,0.0631430636850281,0.949652582833625,0.96001242919181,yohG,NA,b4080
"15272_dusC_1",293.223987028751,1.59810528417925,0.315447998725913,5.0661449450748,4.05952855921991e-07,1.09686182021255e-06,dusC,K05541,b2140
