"","ur_rpkms_means","uti_rpkms_means"
"1645_Glycosyl_transferases_group_1",7.68878919616298,8.35096037656589
"30349_dapA_1",3.38585813632804,3.67266608360306
"20725_rsmC_1",6.06840763473769,6.57863829395387
"14171_hypothetical_protein",7.63539739454041,8.27396980643728
"1648_hypothetical_protein",5.50007871290126,5.95792278673424
"1234_purR_2",5.7797229335957,6.24390860283885
"28590_Transposase",2.08201228872484,2.24805401795459
"34936_fdtA",7.93585512446774,8.54444733704915
"9798_hypothetical_protein",2.63549444638952,2.83463708001255
"14172_pglI",8.5496471639808,9.18374346280617
"51719_hypothetical_protein",4.92643033174655,5.28721017826121
"10933_asnB_1",6.28694795432667,6.72845726639214
"23714_hypothetical_protein",3.10513725662795,3.31740580827315
"33543_Phage-related_minor_tail_protein",2.97153535232787,3.17384651679242
"34113_trpE_2",2.45063365286724,2.61427930723815
"18958_hypothetical_protein",2.3763917511491,2.53490250037166
"38771_Bacteriophage_replication_protein_O",3.6987199879158,3.94409030361982
"9401_putative_fimbrial_outer_membrane_usher_protein",0.316116453856146,0.335948357332527
"1651_Polysaccharide_biosynthesis_protein",6.65423298275305,7.06172460868728
"32964_dmsA_2",3.16709374579175,3.36036840841437
"10874_hypothetical_protein",6.83422246465051,7.2438033318485
"13966_adhesin",0.908353330291397,0.96213861086427
"33527_hypothetical_protein",2.36952707851419,2.50716855484388
"9860_hypothetical_protein",3.2862298748181,3.47586065709324
"28147_P2_phage_tail_completion_protein_R_-GpR-",3.16395559320898,3.34048768870655
"5420_pinR_1",3.12534931633596,3.29331180877273
"12538_mtlA_1",5.19704349991741,5.47582456455229
"19794_lpxK_3",4.85356631153631,5.11106968799738
"28339_intA_4",6.37121225055122,6.70802201729344
"12462_hypothetical_protein",2.66388108386188,2.80168250181386
"1647_hypothetical_protein",7.39923526464617,7.75390323235077
"10872_exbB_2",7.82681140765932,8.1974909086177
"14174_hypothetical_protein",8.02295621265159,8.39848848581364
"51718_cra_1",5.01064093140541,5.24313625984398
"47340_preprotein_translocase_subunit_SecA",8.27111421293348,8.64286108977145
"33702_fimC_2",2.26448490048749,2.36128804101378
"29542_putative_DNA-binding_transcriptional_regulator",3.33530305437487,3.47455679936437
"24143_AFG1-like_ATPase",4.38199229375667,4.56415373070827
"20726_rsmC_2",5.85621382224972,6.09437147882461
"14175_galE_2",9.13470787062727,9.48625760951156
"9813_hypothetical_protein",3.31669230563466,3.4362845524119
"29327_bin3_3",0.532720470690933,0.551816763931943
"1646_lacA_1",8.02861342050216,8.31256787607747
"5376_hypothetical_protein",6.11293179614523,6.31808214257639
"23797_hypothetical_protein",4.19278533768334,4.32600853002023
"34932_hypothetical_protein",8.96536864735419,9.22900104316885
"26615_ndh_2",6.84664915642942,7.04269985367074
"14173_Glycogen_synthase",7.72344740537767,7.93665933745495
"28166_DNA-binding_transcriptional_regulator",6.23135604497969,6.39802956284281
"44070_rhmR_3",1.93642715413815,1.9854467380765
"11605_polB",4.42850773121228,4.53738873464021
"29227_Integrase_core_domain_protein",2.12539698906937,2.17752875480244
"11029_folD_1",6.98924696280232,7.15614786615414
"1048_autoinducer-2_-AI-2-_modifying_protein_LsrG",3.37809957716501,3.45666634797657
"14440_yecD_1",4.98846313703827,5.09769773985365
"25784_hypothetical_protein",4.30360494379527,4.39649993917895
"28829_hypothetical_protein",2.82133458810162,2.87137316514079
"24891_hypothetical_protein",8.12078940911061,8.26219959771642
"54394_cas1",4.47555593577812,4.54808875500391
"12452_hypothetical_protein",6.18620217904733,6.27278720438202
"11843_tamB_1",7.16588627246674,7.25624413375095
"10498_tnpA_1",4.45257731997109,4.50309253189573
"31905_hypothetical_protein",2.50645777946153,2.53448330536743
"41504_hypothetical_protein",4.98553447726116,5.03772210929503
"42307_mcrB",7.08541971427433,7.15814547943585
"1650_N-glycosyltransferase",8.33214946415348,8.40496942316966
"41547_bssA_1",2.91974722556451,2.94221629497605
"24142_AFG1-like_ATPase",5.6058156189575,5.64209428809562
"28830_hypothetical_protein",3.61275579452545,3.63520990120482
"29894_hypothetical_protein",2.87647584060048,2.89296108551141
"25102_nrfG",2.7336743451915,2.74269710054504
"28880_queE_1",4.43949584549867,4.44835466625842
"4706_hypothetical_protein",7.59316113147514,7.60613284815534
"25424_mtnK",4.21260728076588,4.21722839011709
"NA.37",NA,NA
"NA.38",NA,NA
"NA.39",NA,NA
"NA.40",NA,NA
"NA.41",NA,NA
"NA.42",NA,NA
"NA.43",NA,NA
"NA.44",NA,NA
"NA.45",NA,NA
"NA.46",NA,NA
"NA.47",NA,NA
"NA.48",NA,NA
"NA.49",NA,NA
"NA.50",NA,NA
"NA.51",NA,NA
"NA.52",NA,NA
"NA.53",NA,NA
"NA.54",NA,NA
"NA.55",NA,NA
"NA.56",NA,NA
"NA.57",NA,NA
"NA.58",NA,NA
"NA.59",NA,NA
"NA.60",NA,NA
"NA.61",NA,NA
"NA.62",NA,NA
"NA.63",NA,NA
"NA.64",NA,NA
"NA.65",NA,NA
"NA.66",NA,NA
"NA.67",NA,NA
"NA.68",NA,NA
"NA.69",NA,NA
"NA.70",NA,NA
"NA.71",NA,NA
"NA.72",NA,NA
"NA.73",NA,NA
"NA.74",NA,NA
"NA.75",NA,NA
"NA.76",NA,NA
"NA.77",NA,NA
"NA.78",NA,NA
"NA.79",NA,NA
"NA.80",NA,NA
"NA.81",NA,NA
"NA.82",NA,NA
"NA.83",NA,NA
"NA.84",NA,NA
"NA.85",NA,NA
"NA.86",NA,NA
"NA.87",NA,NA
"NA.88",NA,NA
"NA.89",NA,NA
"NA.90",NA,NA
"NA.91",NA,NA
"NA.92",NA,NA
"NA.93",NA,NA
"NA.94",NA,NA
"NA.95",NA,NA
"NA.96",NA,NA
"NA.97",NA,NA
"NA.98",NA,NA
"NA.99",NA,NA
"NA.100",NA,NA
"NA.101",NA,NA
"NA.102",NA,NA
"NA.103",NA,NA
"NA.104",NA,NA
"NA.105",NA,NA
"NA.106",NA,NA
"NA.107",NA,NA
"NA.108",NA,NA
"NA.109",NA,NA
"NA.110",NA,NA
"NA.111",NA,NA
"NA.112",NA,NA
"NA.113",NA,NA
"NA.114",NA,NA
"NA.115",NA,NA
"NA.116",NA,NA
"NA.117",NA,NA
"NA.118",NA,NA
"NA.119",NA,NA
"NA.120",NA,NA
"NA.121",NA,NA
"NA.122",NA,NA
"NA.123",NA,NA
"NA.124",NA,NA
"NA.125",NA,NA
"NA.126",NA,NA
"NA.127",NA,NA
"NA.128",NA,NA
"NA.129",NA,NA
"NA.130",NA,NA
"NA.131",NA,NA
"NA.132",NA,NA
"NA.133",NA,NA
"NA.134",NA,NA
"NA.135",NA,NA
"NA.136",NA,NA
"NA.137",NA,NA
"NA.138",NA,NA
"NA.139",NA,NA
"NA.140",NA,NA
"NA.141",NA,NA
"NA.142",NA,NA
"NA.143",NA,NA
"NA.144",NA,NA
"NA.145",NA,NA
"NA.146",NA,NA
"NA.147",NA,NA
"NA.148",NA,NA
"NA.149",NA,NA
"NA.150",NA,NA
"NA.151",NA,NA
"NA.152",NA,NA
"NA.153",NA,NA
"NA.154",NA,NA
"NA.155",NA,NA
"NA.156",NA,NA
"NA.157",NA,NA
"NA.158",NA,NA
"NA.159",NA,NA
"NA.160",NA,NA
"11296_Prophage_CP4-57_regulatory_protein_-AlpA-",0,2.04861598660335
"21447_bglF_1",0,1.61857003370116
"25175_hypothetical_protein",0,1.2655848465087
"2653_hypothetical_protein",0,1.48829854117179
"26687_hypothetical_protein",0,1.22246096798608
"27521_hypothetical_protein",0,1.30806475530416
"29155_hypothetical_protein",0,1.48706450222362
"29202_xerC_4",0,0.212877896851009
"29230_espP_2",0,1.1290397136605
"30355_hypothetical_protein",0,1.42646895527504
"32439_hypothetical_protein",0,0.618821931092464
"33892_rsmC_2",0,0.356297493644325
"34010_hypothetical_protein",0,0.584622170694563
"34780_hypothetical_protein",0,6.92494012784699
"51057_wcaJ_2",0,5.50977586620255
"55159_hypothetical_protein",0,6.67220519653977
"59931_hypothetical_protein",0,3.71934827063573
"66515_GTPase_Era",0,0.325037373576768
"68196_cdsA_1",0,1.81341863979677
"942_hypothetical_protein",0,1.78481335994864
"35907_hypothetical_protein",0.151552866342408,2.99318172310196
"50926_hypothetical_protein",0.331251792494458,5.3774105177312
"50928_hypothetical_protein",0.486472149153842,7.40157482272085
"54673_hypothetical_protein",0.355254483783549,4.91920530594944
"62560_epsF_2",0.392368807311942,4.33570154853966
"64142_hypothetical_protein",0.292578297110807,2.98235127544814
"53316_arcA_2",0.431252265646552,4.26706730097712
"23793_Transposase-_Mutator_family",0.12514853571321,1.19340440846083
"50949_hypothetical_protein",0.542125309098795,4.63790466902885
"9624_hypothetical_protein",0.305362251566692,2.51024118035116
"53315_arcA_1",0.647912571430238,4.63000023472693
"62561_epsE_1",0.880582450448859,5.831692947724
"33991_hypothetical_protein",0.0528163967122648,0.329531527878894
"50947_Type_IV_secretion-system_coupling_protein_DNA-binding_domain_protein",0.903164082673872,5.47310844924872
"55119_hypothetical_protein",1.17499434959703,7.05323370746899
"8977_hypothetical_protein",0.17689141021325,1.05868226507767
"54283_bioA_2",1.21197896073166,7.22464745139865
"22097_higB_1",0.539134059688107,3.17683899169858
"52435_fimD_2",1.02637313707987,5.78987747577438
"53356_hypothetical_protein",1.05760252561033,5.84952272370224
"51968_putative_permease_YjgP-YjgQ_family_protein",1.09068378499294,5.74453087659919
"51973_yghQ_2",1.08429219940206,5.58369246211998
"37459_hypothetical_protein",0.829651469784683,4.11146842156095
"991_hypothetical_protein",0.42735286707596,2.02047501588157
"37815_klcA_5",0.776091036559784,3.60834797475563
"23243_mbtB_1",1.57284409356611,7.26710839514882
"52671_hypothetical_protein",1.5295111145347,7.05323370746899
"50867_hypothetical_protein",1.37011540354877,6.0753204119787
"52829_hypothetical_protein",1.46631394317194,6.37698376691594
"60382_flgC_1",2.13592868659018,9.07210710928239
"34065_hypothetical_protein",0.286232992641779,1.17536959579164
"44031_merR",0.48892448576729,2.00130503840507
"32484_hypothetical_protein",0.734086218120955,2.97221914637244
"43653_hypothetical_protein",0.53042278632931,2.10720443847454
"50931_virB2",1.36022072936211,5.39423862690095
"54764_hypothetical_protein",1.40575985578645,5.30053590021762
"1723_Phage_head_completion_protein_-GPL-",0.166187647336321,0.62415743764706
"37462_era_4",1.2347903082759,4.59706546474811
"63258_putative_glycosyl_transferase",0.892374212508296,3.28728731503262
"62562_epsE_2",1.5688555571077,5.76230521354099
"26885_hypothetical_protein",0.756877490241986,2.76367411612493
"43914_traI_2",0.686441554217992,2.46904987169908
"23244_angR",2.21117459643598,7.86052159235905
"60388_flgH",2.18216134299637,7.68292180692627
"44199_arcC1_1",1.65080402711837,5.77662478434798
"1714_hypothetical_protein",0.257140426745585,0.899216104409373
"43952_ssbF_1",0.406008896361955,1.38588960570677
"4843_recombination_protein_F",0.309049843292545,1.04206871121852
"23582_ydhY_2",0.770535348057822,2.58792920808764
"51972_yghQ_1",1.38836162018005,4.56089923530352
"51706_Electron_transfer_flavoprotein_domain_protein",1.66086015411435,5.39886406883659
"28650_hypothetical_protein",0.791373347986292,2.56257813533706
"37194_hypothetical_protein",1.63085824555616,5.2727551395237
"25088_yjcD_2",1.32543329144912,4.27303314096709
"66519_Prophage_CP4-57_regulatory_protein_-AlpA-",0.413969449803047,1.32982853353939
"23796_Plasmid_SOS_inhibition_protein_-PsiB-",0.590051555058139,1.8839971077753
"25194_soxS_2",0.538224992639147,1.71268440206784
"33985_Fimbrial-_major_and_minor_subunit",0.101976030554298,0.324254470679893
"66480_gspK_2",1.30943556784787,4.15660420798838
"60463_hypothetical_protein",1.47429808557909,4.51358402164556
"9872_hypothetical_protein",0.400828773854046,1.2200267049244
"16108_putative_type_II_secretion_protein_GspC",1.93868053946095,5.87102263265832
"38607_flgG_2",1.52981550341272,4.62808824171862
"43745_hypothetical_protein",0.619125064139263,1.87198125687404
"28865_gudD_1",0.165395905132762,0.493562672759393
"28866_gudD_2",0.764321102414289,2.2791423381232
"5172_yeaN_1",2.21273036513385,6.59170642268743
"54664_hypothetical_protein",1.17858532602233,3.48345271432337
"52436_elfC",1.93716650523615,5.68556965937414
"21205_fruA_1",0.268519791163342,0.787676629396179
"22224_Procyclic_acidic_repetitive_protein_-PARP-",2.79714804033342,8.09776659082861
"34087_hypothetical_protein",0.775582362453941,2.22472795232529
"22400_licT",0.309654624047673,0.88751264569975
"50876_hypothetical_protein",2.08329836712051,5.97005007173493
"33563_Phage_lysozyme",1.07373465706857,3.06905624432954
"53383_dhaK_2",1.76512918696085,5.0189461990941
"45689_putative_oxidoreductase",2.14220239169983,6.08921250414354
"51705_etfA_1",2.25071343176861,6.39107371100581
"54282_bioA_1",1.4657653876807,4.1526391041197
"33523_hypothetical_protein",0.663337665694997,1.87896211522489
"55092_site-specific_tyrosine_recombinase_XerC",1.59422427125905,4.50474927506649
"54658_Phage_terminase_large_subunit_-GpA-",1.68912557990327,4.76900393272446
"8292_putative_transporter",2.88669331999226,8.08402351578294
"8293_putative_transporter",2.18808385196277,6.08268900104581
"44165_traI_13",0.970348795293814,2.66837817240544
"41499_yhbX_2",1.4240685759082,3.91058470640201
"7130_lacC",2.92901617854429,8.02710714478734
"6708_yeaN_2",1.64102388897086,4.44739400037013
"54686_hypothetical_protein",1.84966644206444,4.96900228610444
"63979_hypothetical_protein",1.40248468914252,3.76716064953629
"48664_putative_transporter",2.9651478178637,7.91785158337721
"27525_hypothetical_protein",0.724012569818047,1.90144025664747
"51773_Phage-related_baseplate_assembly_protein",1.85059349819596,4.84085608930438
"41511_caf1A",3.4838592719806,9.09277245803341
"33977_hypothetical_protein",0.639431891370276,1.64719848459538
"66481_gspK_3",2.03722254047441,5.19859374913642
"20412_hypothetical_protein",0.556406645375334,1.41726310154198
"20414_putative_glycosyl_transferase",0.37229121113084,0.947927369540173
"25176_hypothetical_protein",0.513623859070923,1.28452410069632
"28796_lgt",0.537152446534037,1.33046864019549
"54687_hypothetical_protein",2.25583245146379,5.57138698750992
"7129_pfkB_2",3.22010777018677,7.87001988936916
"50932_virB4_1",1.34823810191044,3.28639214675483
"48665_putative_transporter",3.5441156687662,8.63358872399691
"68643_apolipoprotein_N-acyltransferase",1.17945546737554,2.86816785612722
"32676_hypothetical_protein",1.54606972617339,3.73696975957041
"60385_flgE",4.18986088609039,10.1269476299455
"15200_Phage-related_baseplate_assembly_protein",0.164750230536344,0.39411458598199
"29308_hypothetical_protein",0.636903891453698,1.51787513897659
"39515_hypothetical_protein",1.06372642890361,2.49545033025658
"26915_Bacteriophage_lambda_tail_assembly_protein_I",0.982807766565677,2.30281952690968
"29351_TrbL-VirB6_plasmid_conjugal_transfer_protein",1.91221777503639,4.47619458426854
"50933_virB4_2",1.45692755455698,3.40938521138686
"53839_hypothetical_protein",1.84092304446917,4.29732375539933
"61536_mdtC_1",1.57345775546243,3.65039616814017
"23772_helix-turn-helix_protein",0.808202880964251,1.87435929993986
"54649_hypothetical_protein",2.38068259706158,5.49479307788615
"69963_tetD",0.578915973844099,1.32145071140903
"65292_Bor_protein",2.71029868826599,6.16631541362258
"51126_hypothetical_protein",2.53865681167262,5.75647944631581
"59930_bifunctional_antitoxin-transcriptional_repressor_RelB",1.00597434672286,2.26899516649916
"44163_traI_11",0.501905643518345,1.13196084148734
"54805_rsrIM",3.07242917798585,6.9127145521976
"39528_hypothetical_protein",0.606252381814619,1.35364740463623
"53340_Helix-turn-helix_domain_of_resolvase",3.80435313086524,8.48180031041725
"41244_hypothetical_protein",0.812359716973413,1.80820206794034
"5135_Bacterial_regulatory_proteins-_luxR_family",1.32078446367276,2.92444156937184
"54729_flgE_1",3.06224148900226,6.74509392263014
"6514_asr",5.13856235712506,11.3182286659927
"14722_asr",4.66202005234023,10.2489067972153
"28635_IS2_repressor_TnpA",0.887431361924733,1.94633946872728
"61209_ynjI_2",1.6053597995552,3.517616699512
"61427_intA_1",1.66289693042638,3.64021450622641
"53845_hypothetical_protein",2.13891020208869,4.67814610047536
"68646_hypothetical_protein",1.82340887345401,3.96008479072603
"64025_sfaG",3.54294085125237,7.67968272970295
"41985_mntH_3",1.27016646417219,2.75150305142899
"54660_Phage_portal_protein-_lambda_family",1.9138333979683,4.13541558594478
"29201_hypothetical_protein",0.94299538863959,2.03487472714661
"66239_yhbX_1",1.2000092291394,2.58500020875973
"29336_yjoB",0.866908106879014,1.8641259496512
"14713_ydgI_2",2.46841298428846,5.29724929143773
"27118_hypothetical_protein",0.964516055053286,2.06863521733963
"62278_sdaB_2",2.0919571760923,4.47588847335225
"56127_uidC_1",1.05864146924975,2.25122166503789
"23067_hypothetical_protein",1.74285357618069,3.70030033235827
"50361_fdhF_1",2.47538589301008,5.2389679161124
"23801_HlyD_family_secretion_protein",0.27831230466175,0.588432966542819
"34042_hypothetical_protein",0.214037016519816,0.45086918416769
"13220_hypothetical_protein",4.88826959315009,10.2905994987152
"68822_hypothetical_protein",1.41236589157392,2.96565055690153
"26719_Invasin",1.716125521524,3.55396844295355
"26893_Caudovirus_prohead_protease",1.29646651349743,2.67719858598835
"35248_hypothetical_protein",1.68265152430303,3.4681880083023
"61529_dnaK_1",2.50111597202428,5.11574697029795
"42675_hypothetical_protein",1.08282435658828,2.19161601840759
"37884_hlyD_2",2.69434611507365,5.42458435031098
"43590_ptsG_4",4.43276175221764,8.9158574655659
"44038_cph2_2",1.84804559736592,3.69874534088905
"67859_hypothetical_protein",0.359416163084259,0.717449542606231
"69897_hypothetical_protein",0.367481959587644,0.731750180495386
"1051_Amidohydrolase",1.37208335539526,2.72991440893073
"11434_cbeA_2",0.724005638697313,1.43937797578686
"34811_hypothetical_protein",2.12314512021938,4.21576739982811
"63730_sopA",0.877772055822089,1.73883960947001
"14377_fliF_2",2.9951292564074,5.92359616732323
"66852_Reverse_transcriptase_-RNA-dependent_DNA_polymerase-",1.17667124378452,2.3066091310703
"33961_DNA-binding_transcriptional_activator_FeaR",0.439679050241625,0.861816933914156
"69951_hypothetical_protein",0.424725427306158,0.831528605892675
"50474_asr",5.18219673593098,10.0472028214068
"40068_Phage_major_capsid_protein-_P2_family",1.50129241133212,2.9053292912784
"37076_succinate_dehydrogenase_flavoprotein_subunit",2.97099245057596,5.7397787250568
"43981_Type_IV_conjugative_transfer_system_lipoprotein_-TraV-",1.7201341162558,3.30147363829752
"54661_Phage_capsid_family_protein",1.96110198719566,3.75524173924768
"54730_flgE_2",3.24591157389137,6.19187944428415
"39706_hypothetical_protein",1.31788758612822,2.50606517547936
"25193_hypothetical_protein",0.795318110665658,1.51212273685819
"13219_hypothetical_protein",5.23929481147445,9.95122768522982
"66382_hypothetical_protein",1.00278330067937,1.90433168135509
"51352_papC_2",2.55062703406991,4.83395434527728
"29205_virB",1.01575169449093,1.91766974240889
"50901_ppsE_1",3.36483935037871,6.34760362147757
"50902_Thioesterase_domain_protein",2.87405975622807,5.40816186250242
"37381_hypothetical_protein",3.22107593438764,6.0533024048586
"12584_yiaD_2",4.25670757243544,7.99320104222983
"61259_slp_1",4.57886485224383,8.55442886257482
"34067_hypothetical_protein",0.64025547493646,1.18991263950028
"61528_putative_chaperone",4.40963264534899,8.18580936524412
"9722_hin_2",1.91086148301985,3.52546978984465
"59212_rapA_2",4.57629364036401,8.41977329955612
"47596_hypothetical_protein",0.666909883011234,1.22547079331357
"37464_hypothetical_protein",1.39409533507096,2.55424414831233
"50942_hypothetical_protein",2.91366252369243,5.32666206908798
"59037_hypothetical_protein",1.58765048668685,2.89319252854028
"10421_flgJ_1",2.20277388764573,4.01306680575937
"64456_hypothetical_protein",1.74716406443837,3.17640952918506
"33562_hypothetical_protein",1.99214386962451,3.61737253636495
"62277_sdaB_1",4.7273512243948,8.56822128556826
"4516_hypothetical_protein",0.660522455154141,1.19360205825343
"3228_hypothetical_protein",1.77700413074473,3.20620432530536
"176_hypothetical_protein",0.674775472252285,1.21538101578997
"12583_yiaD_1",5.1902527007427,9.34793788241892
"44166_traI_14",1.39443052106199,2.50962838896414
"14998_hypothetical_protein",1.13115955403123,2.03247240580819
"50903_srfAD",4.14317241523183,7.43637188541186
"20693_creD_2",2.53936711154402,4.55503571663541
"44151_hypothetical_protein",2.41595235017362,4.33163271815021
"6533_hypothetical_protein",1.78414223836328,3.18856079102971
"34732_hypothetical_protein",2.04370014280989,3.64929322165823
"68645_lolD_3",1.87573366391937,3.3391824952174
"65723_hypothetical_protein",0.809286902013814,1.44007007808513
"54671_hypothetical_protein",2.56270258532998,4.54602021818482
"55236_fiu_1",1.97384239452359,3.48137630984087
"1055_hypothetical_protein",3.2435686675964,5.71521279466492
"3510_yifK_1",4.15916182761747,7.31258690281167
"9725_Transposase_IS66_family_protein",1.93028497338757,3.39359160532694
"27522_hypothetical_protein",1.91823591309942,3.36934215610127
"27520_hypothetical_protein",1.35009475350089,2.367956603137
"43410_hypothetical_protein",2.79780824188312,4.8950720500518
"50862_hypothetical_protein",2.73308264316568,4.77119205536693
"37204_Transposase-_Mutator_family",2.83499137905622,4.93853843966477
"8595_hypothetical_protein",0.830499041514586,1.44528396446075
"69984_agp_2",2.25566848495774,3.88333889350194
"43393_membrane-bound_lytic_transglycosylase_F",1.87264327768654,3.21678518616889
"43392_hypothetical_protein",2.33347777507451,4.00371058116969
"43316_hypothetical_protein",1.87159323499426,3.20952351726388
"62357_hypothetical_protein",1.36009184039689,2.32459673906641
"59924_hypothetical_protein",1.80307415052702,3.07222498371669
"41528_Transposase",0.810151747797865,1.38003747198069
"68644_lolD_2",1.92585463543299,3.27710520278029
"5510_mrdB_2",3.7436509665037,6.36562247403768
"39540_hypothetical_protein",0.847957110757847,1.43391549339124
"23798_hypothetical_protein",1.1921711068234,2.01483670235291
"49217_hypothetical_protein",3.1386396550024,5.27969441027502
"20831_hypothetical_protein",1.79785884761613,3.00637130916402
"9723_Plasmid_pRiA4b_ORF-3-like_protein",1.99360000732949,3.32988519586947
"11783_hypothetical_protein",2.7919896230494,4.65317648340811
"25236_IS1_transposase",2.18709301839128,3.64294812435081
"60610_rluB_2",3.9082349029181,6.50687316307752
"26325_dinG_1",5.11626178326209,8.50748253783302
"43371_Phage_Tail_Protein_X",1.70973973044047,2.83772533428532
"26879_hypothetical_protein",2.48802096227189,4.12503293488185
"13276_papH",7.74190513005954,12.8079168259192
"31258_yfhL",6.01654881744666,9.93123447568507
"25381_hypothetical_protein",3.2908330238413,5.42508735673491
"54677_hypothetical_protein",3.17767509232319,5.23526171433854
"13288_hypothetical_protein",5.11064804570334,8.41279615555299
"28633_klcA_5",1.65234830028635,2.71412997979627
"33564_hypothetical_protein",2.39815486216466,3.93439029429871
"62440_yggF_1",1.88852417930697,3.09477493954729
"47976_dinF_2",3.89814017027415,6.37698376691594
"29352_TrbL-VirB6_plasmid_conjugal_transfer_protein",0.672513721814785,1.09729539598993
"21209_ptsI_4",1.24746829477966,2.02908943686171
"51772_hypothetical_protein",3.93476609401775,6.39580185273494
"20443_hypothetical_protein",1.4495979343706,2.3498794963531
"6445_fimD_4",1.07678058364955,1.74424236025193
"43303_hypothetical_protein",1.609593464139,2.60693358073491
"50900_mbtB_2",4.58825886447102,7.42906382290242
"39642_ppsE",0.858011217203685,1.38588960570677
"43368_Gene_25-like_lysozyme",2.36805376474705,3.82256816409381
"38606_flgG_1",2.07183563590146,3.34409305571555
"33536_hypothetical_protein",1.69829092147134,2.73665231100512
"53796_hypothetical_protein",3.86277241317854,6.20560234507249
"54798_hypothetical_protein",3.2609213141199,5.23731947574025
"32367_hypothetical_protein",1.05175896410673,1.68497266884076
"28601_iucA_1",6.59152547589954,10.5517397513411
"27119_hipA",3.18351290970764,5.09524936280684
"50710_rsmF_1",4.02787020065622,6.43583247302199
"5768_hypothetical_protein",0.936700472763285,1.49647962551202
"27965_hypothetical_protein",3.21851358109457,5.12939954431158
"26685_hypothetical_protein",0.245703915102762,0.391490866330631
"42559_hypothetical_protein",2.31584842759728,3.683768988109
"35012_hypothetical_protein",2.64265123699923,4.19778866524735
"33902_hypothetical_protein",0.924529535078103,1.46768775581491
"52660_mutM_2",4.90394129775419,7.77580470447496
"28644_flu_6",3.07938173173084,4.87235363261889
"10488_flu_3",2.46790237792238,3.89988371753813
"53967_hypothetical_protein",4.08414393056362,6.43908458200281
"43977_TraP_protein",3.59798520171411,5.66187328096369
"67424_papD_3",1.52509087005303,2.39970216012564
"4198_Fimbrial_protein",0.845512210186742,1.33012656555943
"52135_garL",2.90813704265161,4.56840186200253
"50863_hypothetical_protein",3.74317041119277,5.87542112321503
"37945_xerD_3",3.14880937798316,4.93913347627512
"50872_hypothetical_protein",3.33612240885691,5.22638034487473
"993_hypothetical_protein",1.16493800136649,1.82457552256786
"54308_dinG_2",4.6551666877116,7.2875487069687
"25559_Sulfatase",2.1074436719716,3.29084202658272
"20841_hypothetical_protein",0.607285384370562,0.947927369540173
"68426_mec",1.58835865109045,2.47787627960105
"64744_hypothetical_protein",2.58277991618356,4.02886435349422
"28324_Helix-turn-helix_domain_protein",0.361384857612335,0.563598814714469
"3638_Phage_major_capsid_protein-_P2_family",1.51236688465561,2.35257426945363
"37222_hypothetical_protein",2.23872013339002,3.48101264931259
"60395_rluC_1",6.59763695559593,10.2469272471323
"29097_ntdB",0.774892071946151,1.20315971965302
"61426_intS_1",3.98537283669162,6.18563666539271
"27075_hypothetical_protein",0.682373545922574,1.0587590903769
"68647_Outer_membrane_efflux_protein",3.09102612378845,4.78520445620289
"7014_hypothetical_protein",4.77956542417546,7.386543874287
"44001_hypothetical_protein",1.24116750478107,1.91442174491981
"68557_flgA",2.60841621831485,4.02322573739318
"13292_hypothetical_protein",5.76785276030761,8.89130906808614
"33911_hypothetical_protein",1.40713573890347,2.16155079005662
"4336_degP",6.35311764339873,9.75333613025731
"61255_rnd_2",4.08109893741934,6.26212079533648
"64439_Bacterial_regulatory_proteins-_gntR_family",2.50842592634849,3.84747312563612
"61258_fadD_2",3.83609506544387,5.87875145148091
"48761_panF_1",4.7066070252362,7.19579509162683
"39510_hypothetical_protein",1.52013392177928,2.31449410956645
"44131_TraP_protein",4.49546012620661,6.84233071755257
"32719_Lysis_protein_S",0.625753166519008,0.951753527473555
"52659_mutM_1",4.07267290419211,6.19187944428415
"42239_tnpA_1",3.91137548710849,5.94558926801897
"23786_hypothetical_protein",0.775694832700767,1.17883378980676
"7690_xylB_1",5.26104051774157,7.9841550434267
"4844_hypothetical_protein",0.482244644246759,0.73112199625195
"28637_putative_Helix-turn-helix_domain_of_transposase_IS66",4.44903851905807,6.73730982780534
"64698_rhsB_2",2.5901475270023,3.91959944362039
"3441_hypothetical_protein",2.68186534894677,4.05452785689297
"59489_tsh_1",4.29745686261531,6.49004599624713
"28608_hypothetical_protein",2.22347185260101,3.35663500015269
"24729_putative_common_antigen_polymerase",3.24760393779786,4.89494469721646
"57256_Electron_transfer_flavoprotein-ubiquinone_oxidoreductase",2.27512129497433,3.42740438049525
"3225_hypothetical_protein",1.77022176982437,2.66561838208478
"3144_hypothetical_protein",3.00856533921924,4.52992831685956
"35126_hypothetical_protein",2.1107566984567,3.17381877899449
"20854_hypothetical_protein",1.7269603583095,2.5963516939892
"66383_hypothetical_protein",1.89697789785814,2.84883614175536
"18946_fiu_2",4.51588931976334,6.78135834138158
"39643_mbtB_2",1.37541080528858,2.06525915085916
"51286_hypothetical_protein",4.40778354725037,6.61796021570419
"41794_hypothetical_protein",3.7757108882766,5.66546727198377
"13289_hypothetical_protein",7.28011923513187,10.9158373240385
"23902_hypothetical_protein",2.52372589350483,3.78279553707532
"22225_hypothetical_protein",4.99384887639524,7.4783256746241
"1718_hypothetical_protein",0.872798442099094,1.30692944548179
"54569_hypothetical_protein",4.54484097423025,6.77988434813382
"39550_hypothetical_protein",5.49355870882689,8.18951748303252
